image_id,manga,page_id,iou,precision,recall,f1,inference_time_seconds
BurariTessenTorimonocho/006,BurariTessenTorimonocho,006,0.9305893484725601,0.9674336904971017,0.9606837606837607,0.9640469105548749,0.5417532920837402
BurariTessenTorimonocho/007,BurariTessenTorimonocho,007,0.8991375470704944,0.9458216202402249,0.9479615795090715,0.9468903908065582,0.5552189350128174
BurariTessenTorimonocho/008,BurariTessenTorimonocho,008,0.8927071841398956,0.9421813631782002,0.9444463800432026,0.9433125119621387,0.5586197376251221
BurariTessenTorimonocho/009,BurariTessenTorimonocho,009,0.9295258741520118,0.9746624600732888,0.9525432817527195,0.9634759363468187,0.5613551139831543
Count3DeKimeteAgeru/000,Count3DeKimeteAgeru,000,0.5062318746537154,0.8142572699391428,0.5723226075866505,0.672183191940615,0.5592222213745117
Count3DeKimeteAgeru/001,Count3DeKimeteAgeru,001,0.8098673908303435,0.9065433002729149,0.8836429699158682,0.89494666286991,0.5541644096374512
Count3DeKimeteAgeru/002,Count3DeKimeteAgeru,002,0.9040172061825605,0.9641163206593577,0.9354936059451507,0.9495893243476097,0.5495641231536865
Count3DeKimeteAgeru/003,Count3DeKimeteAgeru,003,0.8176728545924116,0.8912525977706405,0.9082927392802819,0.8996919908074036,0.5504086017608643
Count3DeKimeteAgeru/004,Count3DeKimeteAgeru,004,0.8931662033880526,0.9579255259309258,0.9296358971559583,0.9435687176219631,0.534083366394043
Count3DeKimeteAgeru/005,Count3DeKimeteAgeru,005,0.889303586321935,0.9278209227957972,0.955400743694279,0.9414088797165907,0.5533452033996582
Count3DeKimeteAgeru/006,Count3DeKimeteAgeru,006,0.8632931672149029,0.944506601029313,0.9094206151139199,0.9266316030185228,0.578350305557251
Count3DeKimeteAgeru/007,Count3DeKimeteAgeru,007,0.8150867029086147,0.9559733792525713,0.8468769325912183,0.8981242621660618,0.5834076404571533
Count3DeKimeteAgeru/008,Count3DeKimeteAgeru,008,0.8741466452679234,0.954414687728842,0.9122337766223377,0.9328476482617586,0.5869777202606201
Count3DeKimeteAgeru/009,Count3DeKimeteAgeru,009,0.767999859169806,0.8985993820803295,0.8408727328797486,0.8687781904354147,0.5678715705871582
DollGun/000,DollGun,000,0.540749772015384,0.6381102214840072,0.7799358071641492,0.7019306857440636,0.5710246562957764
DollGun/001,DollGun,001,0.7521977387353859,0.8500467720064103,0.8672787671182203,0.8585763148835813,0.5533559322357178
DollGun/002,DollGun,002,0.5379507926163534,0.7780885809421212,0.6354429620446786,0.6995682764351575,0.5534327030181885
DollGun/003,DollGun,003,0.8923805496828753,0.9686966420034149,0.9188784395680948,0.943130122355591,0.5621581077575684
DollGun/004,DollGun,004,0.8705009570849078,0.9354051432895312,0.9261760547031636,0.9307677216498671,0.5679652690887451
DollGun/005,DollGun,005,0.7951831409934772,0.9288861613145682,0.8467301938500993,0.8859075409469507,0.5814259052276611
DollGun/006,DollGun,006,0.7601064804336815,0.8788973905241383,0.849029120369813,0.8637051097572177,0.5629034042358398
DollGun/007,DollGun,007,0.9277474274295058,0.9820067303069844,0.9437910049767005,0.962519689279608,0.5702812671661377
DollGun/008,DollGun,008,0.7628769479862376,0.8351681830141388,0.8980983723735351,0.8654908657778798,0.5534107685089111
DollGun/009,DollGun,009,0.8820932599066204,0.985339841529872,0.8938238282256964,0.9373534018716854,0.529996395111084
Donburakokko/000,Donburakokko,000,0.5808129817166747,0.7946113177532926,0.6834112972184497,0.7348282035056977,0.5484461784362793
Donburakokko/001,Donburakokko,001,0.7626660141647296,0.9484396659566555,0.7956547019698496,0.8653551019149051,0.5521748065948486
Donburakokko/002,Donburakokko,002,0.863017452762152,0.907275429125978,0.9465000395475758,0.9264727514845582,0.5673553943634033
Donburakokko/003,Donburakokko,003,0.8402122551343416,0.9176604202157865,0.9087210360054909,0.9131688508106401,0.5666358470916748
Donburakokko/004,Donburakokko,004,0.677138989812638,0.8645362762635297,0.7575113566931435,0.8074929912496815,0.570690393447876
Donburakokko/005,Donburakokko,005,0.7597882645793033,0.9243118010836054,0.8101954011960728,0.8634996378509651,0.5931086540222168
Donburakokko/006,Donburakokko,006,0.8797005836082212,0.9408651758575771,0.9311863769439446,0.9360007559497293,0.5862433910369873
Donburakokko/007,Donburakokko,007,0.7330494472482576,0.8040910139387748,0.8924394949301003,0.8459648377744746,0.5818943977355957
Donburakokko/008,Donburakokko,008,0.6447164730522563,0.8280563399107784,0.7443676779813758,0.7839849404022747,0.5509903430938721
Donburakokko/009,Donburakokko,009,0.8545106215134952,0.936544696618805,0.9070247316008254,0.9215483714146816,0.5932891368865967
DualJustice/000,DualJustice,000,0.6928815212091662,0.7783330823052592,0.8632215152389485,0.8185824141009763,0.5855209827423096
DualJustice/001,DualJustice,001,0.7445807843275929,0.8605085975254656,0.846787247519178,0.8535927840275666,0.5718622207641602
DualJustice/002,DualJustice,002,0.8589413616107541,0.9292726780912375,0.9190218417574118,0.9241188338146289,0.5664088726043701
DualJustice/003,DualJustice,003,0.6052892164103574,0.9453092959671907,0.6272549975621649,0.7541185852651094,0.55912184715271
DualJustice/004,DualJustice,004,0.8029721362229102,0.8617883777597283,0.9216627708636048,0.8907205165189918,0.5462217330932617
DualJustice/005,DualJustice,005,0.9127074500302846,0.9641933915180056,0.9447286588424115,0.9543617870216727,0.5486841201782227
DualJustice/006,DualJustice,006,0.8072198755002223,0.8916960859554873,0.894965491742667,0.8933277975119559,0.5550403594970703
DualJustice/007,DualJustice,007,0.9263732733697398,0.9764339405431028,0.9475586515081816,0.9617796157950906,0.5695948600769043
DualJustice/008,DualJustice,008,0.9214862376658326,0.9667161961367013,0.9516797503535034,0.9591390451853855,0.5747365951538086
DualJustice/009,DualJustice,009,0.8958549069499098,0.9775302663438257,0.914690511434009,0.9450669496551078,0.5735330581665039
EienNoWith/000,EienNoWith,000,0.7231815173575598,0.7483501431951189,0.9555608553939104,0.8393561677315736,0.5685582160949707
EienNoWith/001,EienNoWith,001,0.8697203221058101,0.9548997984560976,0.9069763242013256,0.930321301879278,0.5629062652587891
EienNoWith/002,EienNoWith,002,0.8611767417737567,0.959917780061665,0.8932990615099528,0.925411028888132,0.5516085624694824
EienNoWith/003,EienNoWith,003,0.9436412693298969,0.9799882899084104,0.962182027224013,0.971003532617141,0.5571351051330566
EienNoWith/004,EienNoWith,004,0.7694329618979152,0.9814591930307198,0.7807819446027585,0.8696943918944655,0.553290605545044
EienNoWith/005,EienNoWith,005,0.9249204433227258,0.9889011427364667,0.9346225494544487,0.9609960209328575,0.579838752746582
EienNoWith/006,EienNoWith,006,0.902509996022525,0.9753846153846154,0.9235449112058439,0.948757165964283,0.599963903427124
EienNoWith/007,EienNoWith,007,0.9107344960677907,0.9773286412755754,0.9303904420266224,0.953282099571702,0.6020603179931641
EienNoWith/008,EienNoWith,008,0.9138876149293499,0.9728460501232157,0.9378095515564421,0.9550065613054145,0.6063544750213623
EienNoWith/009,EienNoWith,009,0.9081602929549332,0.9923608584939978,0.9145539119138415,0.9518700250790536,0.6077971458435059
EvaLady/000,EvaLady,000,0.49214579599072794,0.929707181174239,0.5111662429930909,0.6596484034108233,0.5833644866943359
EvaLady/001,EvaLady,001,0.48547055024980457,0.6707756606675355,0.637330031567558,0.6536252774155169,0.5638370513916016
EvaLady/002,EvaLady,002,0.44895359817291436,0.479264833438826,0.8765220373863831,0.6196935481426471,0.5587007999420166
EvaLady/003,EvaLady,003,0.5998708844415752,0.6413251660771289,0.9027275156048867,0.7498991203292713,0.5682475566864014
EvaLady/004,EvaLady,004,0.7645681629643285,0.7731628201782186,0.9856691304037836,0.8665782133118816,0.570497989654541
EvaLady/005,EvaLady,005,0.4969484629294756,0.5574157561543764,0.8208239508103,0.6639486598716497,0.582667350769043
EvaLady/006,EvaLady,006,0.0,0.0,0.0,0.0,0.5836260318756104
EvaLady/007,EvaLady,007,0.5919173823699879,0.968364796138264,0.6035890823124865,0.74365339423427,0.5739951133728027
EvaLady/008,EvaLady,008,0.8727294219630403,0.9651190657748535,0.9011534471184165,0.9320400605958593,0.561063289642334
EvaLady/009,EvaLady,009,0.8747630164674177,0.9548159802982624,0.9125382063058792,0.9331984989929212,0.5641131401062012
EverydayOsakanaChan/000,EverydayOsakanaChan,000,0.7268662629464033,0.7812360598564418,0.91262020938936,0.841832721552176,0.5663368701934814
EverydayOsakanaChan/001,EverydayOsakanaChan,001,0.893053542713069,0.9447046222987588,0.9423101093468516,0.9435058465733311,0.585942268371582
EverydayOsakanaChan/002,EverydayOsakanaChan,002,0.7999769779755966,0.8894245126061174,0.8883255219429058,0.8888746775809511,0.5754687786102295
EverydayOsakanaChan/003,EverydayOsakanaChan,003,0.8405524730028041,0.9654782504411589,0.8665979793630534,0.9133697466733658,0.5789241790771484
EverydayOsakanaChan/004,EverydayOsakanaChan,004,0.734697829328273,0.9140227891402279,0.789241585888422,0.8470614500195346,0.595332145690918
EverydayOsakanaChan/005,EverydayOsakanaChan,005,0.8946055562960565,0.9492080168094391,0.939583624982501,0.9443713002140725,0.6042890548706055
EverydayOsakanaChan/006,EverydayOsakanaChan,006,0.8807004888995752,0.9488522702741599,0.9245947158804061,0.9365664486160533,0.5886201858520508
EverydayOsakanaChan/007,EverydayOsakanaChan,007,0.8355013996377408,0.9445623440932276,0.8785842914531099,0.9103794742980174,0.5977783203125
EverydayOsakanaChan/008,EverydayOsakanaChan,008,0.8704017101629999,0.9595600870661015,0.903545946279145,0.9307109862374399,0.5892722606658936
EverydayOsakanaChan/009,EverydayOsakanaChan,009,0.8759998783417987,0.9136530897094277,0.9550684749809332,0.9339018498403073,0.5879955291748047
GakuenNoise/000,GakuenNoise,000,0.648727444645812,0.7223778013380616,0.8641830602765848,0.7869432230930988,0.597604513168335
GakuenNoise/001,GakuenNoise,001,0.6356671256575928,0.747441619097042,0.809550574428382,0.7772573229434239,0.5909044742584229
GakuenNoise/002,GakuenNoise,002,0.8650405199390195,0.9584985508277174,0.8987012553975425,0.9276372397177767,0.5825779438018799
GakuenNoise/003,GakuenNoise,003,0.8166984802877909,0.882955819468008,0.9158493789299277,0.8991018478293814,0.5941669940948486
GakuenNoise/004,GakuenNoise,004,0.8110216624467095,0.9151882196363814,0.8769304567577686,0.8956509789629028,0.5869030952453613
GakuenNoise/005,GakuenNoise,005,0.7615690101975566,0.8875139725060303,0.8429316446265599,0.8646485102643219,0.5867314338684082
GakuenNoise/006,GakuenNoise,006,0.7792362434158915,0.9022562488848518,0.8510817344471985,0.8759221787432387,0.5611453056335449
GakuenNoise/007,GakuenNoise,007,0.49233661825726144,0.9500562992618541,0.5054177093871466,0.6598197916395138,0.5978114604949951
GakuenNoise/008,GakuenNoise,008,0.8824092650009119,0.9749622166246852,0.9028691392582225,0.9375317912074603,0.5908756256103516
GakuenNoise/009,GakuenNoise,009,0.7741840309791628,0.8782712382068071,0.8672409163206709,0.8727212256012638,0.5933868885040283
GarakutayaManta/000,GarakutayaManta,000,0.7377760533379788,0.8229085706210697,0.8770214047704211,0.8491037172722384,0.5934526920318604
GarakutayaManta/001,GarakutayaManta,001,0.8556018551831961,0.9037047784871348,0.9414317795756197,0.9221825822099384,0.5838649272918701
GarakutayaManta/002,GarakutayaManta,002,0.8612751237549949,0.9457311881944596,0.9060545853811566,0.9254678287618561,0.5781464576721191
GarakutayaManta/003,GarakutayaManta,003,0.8999950351264802,0.9595833939891216,0.9354551553307875,0.9473656704229952,0.5803122520446777
GarakutayaManta/004,GarakutayaManta,004,0.7764672899003278,0.8512214509035028,0.8983903983176922,0.8741700951261456,0.6224439144134521
GarakutayaManta/005,GarakutayaManta,005,0.8816215241308338,0.9753174808103097,0.9017405647069037,0.9370869888811204,0.6289756298065186
GarakutayaManta/006,GarakutayaManta,006,0.8573662653593149,0.9231200972858842,0.9232928345162196,0.92320645782102,0.6181325912475586
GarakutayaManta/007,GarakutayaManta,007,0.8840100931283631,0.9475782361694963,0.9294656651217303,0.9384345618451345,0.6284008026123047
GarakutayaManta/008,GarakutayaManta,008,0.8010031376165361,0.8588275013866448,0.9224612435729734,0.889507764741144,0.6196632385253906
GarakutayaManta/009,GarakutayaManta,009,0.8365082687879423,0.9188127090301004,0.9032735343073793,0.9109768608229797,0.6180922985076904
GinNoChimera/000,GinNoChimera,000,0.666212497082277,0.7029917344957355,0.9271872898834301,0.7996729087663056,0.5863838195800781
GinNoChimera/001,GinNoChimera,001,0.8557306377285565,0.9592967545723451,0.8879719254945818,0.9222573797412585,0.5919077396392822
GinNoChimera/002,GinNoChimera,002,0.8975169648365207,0.9021431616478705,0.994318909914143,0.9459909781769416,0.5812332630157471
GinNoChimera/003,GinNoChimera,003,0.9296097934200459,0.9946416610850636,0.9342887102411744,0.9635210150674068,0.6016292572021484
GinNoChimera/004,GinNoChimera,004,0.9090736522399393,0.970243371236103,0.9351460860650735,0.9523714825494681,0.6056725978851318
GinNoChimera/005,GinNoChimera,005,0.8808182718494677,0.9654996946875636,0.9094424029397667,0.936633044279532,0.6124682426452637
GinNoChimera/006,GinNoChimera,006,0.8634447544974173,0.9567133741201237,0.8985480383070744,0.9267189192633657,0.6097817420959473
GinNoChimera/007,GinNoChimera,007,0.8598118743527787,0.9655022045641746,0.8870637464387464,0.924622416073127,0.6178579330444336
GinNoChimera/008,GinNoChimera,008,0.6291736227045075,0.9914501808615587,0.6326059588753672,0.7723837581657487,0.6085741519927979
GinNoChimera/009,GinNoChimera,009,0.8772296440032838,0.9527823937097232,0.917099052003277,0.9346002464914722,0.5979869365692139
Hamlet/000,Hamlet,000,0.5498065115640913,0.6024732024178475,0.8628151424992171,0.7095163266661167,0.5872294902801514
Hamlet/001,Hamlet,001,0.4872987987275058,0.6440270253310185,0.666933824325788,0.6552802962584601,0.6193058490753174
Hamlet/002,Hamlet,002,0.9066719040968343,0.9596261336864635,0.942629397706991,0.9510518324087992,0.633134126663208
Hamlet/003,Hamlet,003,0.8444519182261513,0.9751172015867292,0.8630493493739259,0.9156670443741127,0.6276495456695557
Hamlet/004,Hamlet,004,0.19968677582826147,0.8827038892328474,0.20512988202056137,0.33289818617930184,0.6356973648071289
