manga,page_id,image_path,gt_path,prediction_mask,image_height,image_width,threshold,inference_time_sec,iou,precision,recall,f1,tp,fp,fn
Count3DeKimeteAgeru,001,/content/data/raw/Manga109s_released_2026_05_21/images/Count3DeKimeteAgeru/001.jpg,/content/data/groundtruth/post-processed/Count3DeKimeteAgeru/001.png,/content/benchmark_unetpp/masks/Count3DeKimeteAgeru/001.png,1170,1654,0.5,0.3231036250000443,0.7670797341556377,0.839622641509434,0.8987679809699064,0.868189159016269,40050,7650,4511
Count3DeKimeteAgeru,008,/content/data/raw/Manga109s_released_2026_05_21/images/Count3DeKimeteAgeru/008.jpg,/content/data/groundtruth/post-processed/Count3DeKimeteAgeru/008.png,/content/benchmark_unetpp/masks/Count3DeKimeteAgeru/008.png,1170,1654,0.5,0.3236507240000037,0.535998623943385,0.5800558436378142,0.8758833922261484,0.6979155001679759,21813,15792,3091
Count3DeKimeteAgeru,007,/content/data/raw/Manga109s_released_2026_05_21/images/Count3DeKimeteAgeru/007.jpg,/content/data/groundtruth/post-processed/Count3DeKimeteAgeru/007.png,/content/benchmark_unetpp/masks/Count3DeKimeteAgeru/007.png,1170,1654,0.5,0.3218604790000654,0.39367374243664754,0.4247242330230955,0.843379679144385,0.564943903941769,19714,26702,3661
HarukaRefrain,000,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/000.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/000.png,/content/benchmark_unetpp/masks/HarukaRefrain/000.png,1170,1654,0.5,0.32406121599990456,0.8244383608796906,0.9146002386634845,0.8931976039530114,0.9037722277251072,153287,14313,18329
HarukaRefrain,005,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/005.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/005.png,/content/benchmark_unetpp/masks/HarukaRefrain/005.png,1170,1654,0.5,0.3231255120000469,0.29728479883728615,0.29822061698532093,0.9895547003848268,0.45831848041961604,9000,21179,95
HarukaRefrain,003,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/003.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/003.png,/content/benchmark_unetpp/masks/HarukaRefrain/003.png,1170,1654,0.5,0.3248530569999275,0.6808356097329902,0.7130831693320323,0.9377147579487626,0.8101156422324305,43118,17349,2864
HarukaRefrain,009,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/009.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/009.png,/content/benchmark_unetpp/masks/HarukaRefrain/009.png,1170,1654,0.5,0.3265184039998985,0.7160696943730362,0.8064283692323528,0.8646955753921718,0.8345461687494592,62674,15044,9807
HarukaRefrain,004,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/004.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/004.png,/content/benchmark_unetpp/masks/HarukaRefrain/004.png,1170,1654,0.5,0.3239935469999864,0.12485022765396597,0.12563904697598147,0.9521198830409356,0.221985513421389,2605,18129,131
HarukaRefrain,006,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/006.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/006.png,/content/benchmark_unetpp/masks/HarukaRefrain/006.png,1170,1654,0.5,0.32359537199999977,0.26819672131147543,0.2772380134664919,0.891585525359686,0.42295760082730083,6135,15994,746
HarukaRefrain,002,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/002.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/002.png,/content/benchmark_unetpp/masks/HarukaRefrain/002.png,1170,1654,0.5,0.32278346299995064,0.5771301280861333,0.5965652883047108,0.9465672096209469,0.731873822975518,12436,8410,702
HarukaRefrain,001,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/001.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/001.png,/content/benchmark_unetpp/masks/HarukaRefrain/001.png,1170,1654,0.5,0.32328343500000756,0.8971544350546928,0.9634908830496337,0.9287269348201248,0.9457895661813412,69961,2651,5369
HarukaRefrain,008,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/008.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/008.png,/content/benchmark_unetpp/masks/HarukaRefrain/008.png,1170,1654,0.5,0.3241885730000149,0.4318692789465232,0.44525849579866716,0.9349035285937771,0.603224449740642,10757,13402,749
HarukaRefrain,007,/content/data/raw/Manga109s_released_2026_05_21/images/HarukaRefrain/007.jpg,/content/data/groundtruth/post-processed/HarukaRefrain/007.png,/content/benchmark_unetpp/masks/HarukaRefrain/007.png,1170,1654,0.5,0.32368785000005573,0.3970074402926789,0.42591285941083085,0.8540100804668848,0.5683683978225688,9658,13018,1651
GinNoChimera,000,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/000.jpg,/content/data/groundtruth/post-processed/GinNoChimera/000.png,/content/benchmark_unetpp/masks/GinNoChimera/000.png,1170,1654,0.5,0.3238881229999606,0.8242541230654611,0.8884613980653404,0.9193907847122017,0.903661515842312,121697,15278,10670
GinNoChimera,005,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/005.jpg,/content/data/groundtruth/post-processed/GinNoChimera/005.png,/content/benchmark_unetpp/masks/GinNoChimera/005.png,1170,1654,0.5,0.3249636450000253,0.2164432293553806,0.23256883981029236,0.7573766712770862,0.3558624424587057,6571,21683,2105
GinNoChimera,003,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/003.jpg,/content/data/groundtruth/post-processed/GinNoChimera/003.png,/content/benchmark_unetpp/masks/GinNoChimera/003.png,1170,1654,0.5,0.3092520449999938,0.10115090428193581,0.10219557995088835,0.9082156611039794,0.1837185146715139,1415,12431,143
GinNoChimera,009,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/009.jpg,/content/data/groundtruth/post-processed/GinNoChimera/009.png,/content/benchmark_unetpp/masks/GinNoChimera/009.png,1170,1654,0.5,0.323685927999918,0.11078389584221335,0.11487463837994213,0.7567496029645315,0.19946975511058396,2859,22029,919
GinNoChimera,004,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/004.jpg,/content/data/groundtruth/post-processed/GinNoChimera/004.png,/content/benchmark_unetpp/masks/GinNoChimera/004.png,1170,1654,0.5,0.32384901399996124,0.38648332358104154,0.42187624750499003,0.8216451562742964,0.5575015826123655,15852,21723,3441
GinNoChimera,006,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/006.jpg,/content/data/groundtruth/post-processed/GinNoChimera/006.png,/content/benchmark_unetpp/masks/GinNoChimera/006.png,1170,1654,0.5,0.32251498799996625,0.3454868558122434,0.36617522894070276,0.8594512195121952,0.513549209819192,5638,9759,922
GinNoChimera,002,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/002.jpg,/content/data/groundtruth/post-processed/GinNoChimera/002.png,/content/benchmark_unetpp/masks/GinNoChimera/002.png,1170,1654,0.5,0.32691139200005637,0.8767149536291868,0.8950312989045384,0.9771902097304686,0.9343080598721692,22877,2683,534
GinNoChimera,001,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/001.jpg,/content/data/groundtruth/post-processed/GinNoChimera/001.png,/content/benchmark_unetpp/masks/GinNoChimera/001.png,1170,1654,0.5,0.32408432300007917,0.36529968454258677,0.41099837153952146,0.7666484928732767,0.5351201478743068,9843,14106,2996
GinNoChimera,008,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/008.jpg,/content/data/groundtruth/post-processed/GinNoChimera/008.png,/content/benchmark_unetpp/masks/GinNoChimera/008.png,1170,1654,0.5,0.3222312339999007,0.5157833203429463,0.589532293986637,0.8048038917604134,0.6805501992544029,2647,1843,642
GinNoChimera,007,/content/data/raw/Manga109s_released_2026_05_21/images/GinNoChimera/007.jpg,/content/data/groundtruth/post-processed/GinNoChimera/007.png,/content/benchmark_unetpp/masks/GinNoChimera/007.png,1170,1654,0.5,0.3266272690000278,0.1301105098003547,0.13653717667271165,0.7343429158110883,0.23026156941649897,2861,18093,1035
UltraEleven,000,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/000.jpg,/content/data/groundtruth/post-processed/UltraEleven/000.png,/content/benchmark_unetpp/masks/UltraEleven/000.png,1170,1654,0.5,0.3240440340000532,0.7264602594926505,0.7908778034690903,0.8991835778550916,0.8415603608578087,207278,54808,23240
UltraEleven,005,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/005.jpg,/content/data/groundtruth/post-processed/UltraEleven/005.png,/content/benchmark_unetpp/masks/UltraEleven/005.png,1170,1654,0.5,0.3261095220000243,0.2644348515549291,0.27634970906680417,0.8598109424233744,0.41826568008583814,15008,39300,2447
UltraEleven,003,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/003.jpg,/content/data/groundtruth/post-processed/UltraEleven/003.png,/content/benchmark_unetpp/masks/UltraEleven/003.png,1170,1654,0.5,0.3227258880000363,0.7148777345358428,0.8706786378710669,0.7998008708186587,0.8337360969111132,53821,7994,13472
UltraEleven,009,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/009.jpg,/content/data/groundtruth/post-processed/UltraEleven/009.png,/content/benchmark_unetpp/masks/UltraEleven/009.png,1170,1654,0.5,0.32636583599992264,0.5262927948154711,0.5551700741233854,0.9100562410811718,0.6896354311612929,43366,34747,4286
UltraEleven,004,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/004.jpg,/content/data/groundtruth/post-processed/UltraEleven/004.png,/content/benchmark_unetpp/masks/UltraEleven/004.png,1170,1654,0.5,0.32554710600004455,0.39065353411370235,0.42148613511200117,0.8422785218654187,0.5618272625505898,26098,35821,4887
UltraEleven,006,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/006.jpg,/content/data/groundtruth/post-processed/UltraEleven/006.png,/content/benchmark_unetpp/masks/UltraEleven/006.png,1170,1654,0.5,0.32564316499997403,0.25015375651442073,0.28908091123330715,0.6500672947510094,0.40019678413298465,15456,38010,8320
UltraEleven,002,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/002.jpg,/content/data/groundtruth/post-processed/UltraEleven/002.png,/content/benchmark_unetpp/masks/UltraEleven/002.png,1170,1654,0.5,0.3257659100000865,0.6966604328079081,0.753162728900699,0.9027835479850437,0.8212137435832835,39114,12819,4212
UltraEleven,001,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/001.jpg,/content/data/groundtruth/post-processed/UltraEleven/001.png,/content/benchmark_unetpp/masks/UltraEleven/001.png,1170,1654,0.5,0.32304154299993115,0.6239846984226799,0.7031226934091781,0.8471873073092064,0.768461302657266,71445,30166,12887
UltraEleven,008,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/008.jpg,/content/data/groundtruth/post-processed/UltraEleven/008.png,/content/benchmark_unetpp/masks/UltraEleven/008.png,1170,1654,0.5,0.3240918870000087,0.05381382404725393,0.0548290029512181,0.7440125638005497,0.10213155838206366,1895,32667,652
UltraEleven,007,/content/data/raw/Manga109s_released_2026_05_21/images/UltraEleven/007.jpg,/content/data/groundtruth/post-processed/UltraEleven/007.png,/content/benchmark_unetpp/masks/UltraEleven/007.png,1170,1654,0.5,0.3245260160000498,0.5074836247356749,0.5307113115143147,0.9206040306131996,0.6732857543638765,49198,43504,4243
BEMADER_P,000,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/000.jpg,/content/data/groundtruth/post-processed/BEMADER_P/000.png,/content/benchmark_unetpp/masks/BEMADER_P/000.png,1170,1654,0.5,0.3276785680000103,0.7987093465532715,0.8651647249440629,0.9122667143949625,0.8880916175632009,168201,26214,16176
BEMADER_P,005,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/005.jpg,/content/data/groundtruth/post-processed/BEMADER_P/005.png,/content/benchmark_unetpp/masks/BEMADER_P/005.png,1170,1654,0.5,0.32446558900005584,0.19141677141318011,0.20673223438149327,0.7209661835748792,0.321326299924642,14924,57266,5776
BEMADER_P,003,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/003.jpg,/content/data/groundtruth/post-processed/BEMADER_P/003.png,/content/benchmark_unetpp/masks/BEMADER_P/003.png,1170,1654,0.5,0.32587454599990906,0.9264059377676277,0.9686875018656159,0.9550042670904328,0.9617972199994071,32452,1049,1529
BEMADER_P,009,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/009.jpg,/content/data/groundtruth/post-processed/BEMADER_P/009.png,/content/benchmark_unetpp/masks/BEMADER_P/009.png,1170,1654,0.5,0.3281323460000749,0.20514144589133362,0.2138060138060138,0.835039298117346,0.34044376548614863,9137,33598,1805
BEMADER_P,004,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/004.jpg,/content/data/groundtruth/post-processed/BEMADER_P/004.png,/content/benchmark_unetpp/masks/BEMADER_P/004.png,1170,1654,0.5,0.32446274500000527,0.28176043557168784,0.29254654568543514,0.8842867756315007,0.439646017699115,14283,34540,1869
BEMADER_P,006,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/006.jpg,/content/data/groundtruth/post-processed/BEMADER_P/006.png,/content/benchmark_unetpp/masks/BEMADER_P/006.png,1170,1654,0.5,0.32935276099999555,0.380707223376787,0.4273771650759986,0.7770993347687759,0.551466982907055,24181,32399,6936
BEMADER_P,002,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/002.jpg,/content/data/groundtruth/post-processed/BEMADER_P/002.png,/content/benchmark_unetpp/masks/BEMADER_P/002.png,1170,1654,0.5,0.32630064700003913,0.6991390604529291,0.7323791785119106,0.9390397184514832,0.8229333039599052,7471,2730,485
BEMADER_P,001,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/001.jpg,/content/data/groundtruth/post-processed/BEMADER_P/001.png,/content/benchmark_unetpp/masks/BEMADER_P/001.png,1170,1654,0.5,0.3275417009999728,0.7298790975313638,0.833352586132209,0.8546149175934016,0.8438498373359652,57713,11541,9818
BEMADER_P,008,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/008.jpg,/content/data/groundtruth/post-processed/BEMADER_P/008.png,/content/benchmark_unetpp/masks/BEMADER_P/008.png,1170,1654,0.5,0.3266376010000158,0.699877781103462,0.7496126309040393,0.9134100489916828,0.823444825132242,56119,18745,5320
BEMADER_P,007,/content/data/raw/Manga109s_released_2026_05_21/images/BEMADER_P/007.jpg,/content/data/groundtruth/post-processed/BEMADER_P/007.png,/content/benchmark_unetpp/masks/BEMADER_P/007.png,1170,1654,0.5,0.32985008900004686,0.43825903986460213,0.47227288411297874,0.8588588588588588,0.6094299117436591,38324,42824,6298
BurariTessenTorimonocho,000,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/000.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/000.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/000.png,1170,1654,0.5,0.3293417290000207,0.8026396163393681,0.8574512839381044,0.9262328274041635,0.8905158957610103,247030,41068,19674
BurariTessenTorimonocho,005,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/005.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/005.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/005.png,1170,1654,0.5,0.3270170199999711,0.0,0.0,0.0,0.0,0,28290,0
BurariTessenTorimonocho,003,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/003.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/003.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/003.png,1170,1654,0.5,0.32665280200001234,0.18203022005881755,0.18220267298257486,0.9948272676888971,0.30799588194921074,5385,24170,28
BurariTessenTorimonocho,009,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/009.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/009.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/009.png,1170,1654,0.5,0.32553995699993266,0.06564689627948288,0.06646417009711843,0.8422385414028868,0.12320571947176383,3326,46716,623
BurariTessenTorimonocho,004,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/004.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/004.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/004.png,1170,1654,0.5,0.3263213250000945,0.41693780034578054,0.4377224199288256,0.8977575846401876,0.5885054379155298,30627,39342,3488
BurariTessenTorimonocho,006,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/006.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/006.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/006.png,1170,1654,0.5,0.32652909199998703,0.5591138935709126,0.5883800904977375,0.9183050847457627,0.7172200772200772,16254,11371,1446
BurariTessenTorimonocho,002,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/002.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/002.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/002.png,1170,1654,0.5,0.32520379699997193,0.41942919341155377,0.4500918975556968,0.8602711842148462,0.5909829040552123,26203,32014,4256
BurariTessenTorimonocho,001,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/001.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/001.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/001.png,1170,1654,0.5,0.327604545999975,0.6642780181628499,0.8213885423054962,0.776431784107946,0.7982777047024006,38841,8446,11184
BurariTessenTorimonocho,008,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/008.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/008.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/008.png,1170,1654,0.5,0.32642336800006433,0.20131408316763205,0.20614741762424973,0.8956842834064159,0.33515645240219927,11643,44836,1356
BurariTessenTorimonocho,007,/content/data/raw/Manga109s_released_2026_05_21/images/BurariTessenTorimonocho/007.jpg,/content/data/groundtruth/post-processed/BurariTessenTorimonocho/007.png,/content/benchmark_unetpp/masks/BurariTessenTorimonocho/007.png,1170,1654,0.5,0.32697999799995614,0.29521208500469404,0.3040879120879121,0.9100236779794791,0.45585134422772794,6918,15832,684
Hamlet,000,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/000.jpg,/content/data/groundtruth/post-processed/Hamlet/000.png,/content/benchmark_unetpp/masks/Hamlet/000.png,1170,1654,0.5,0.3262154089999285,0.7714207477259308,0.8599213995459488,0.8822913404321955,0.8709627554224433,180298,29370,24054
Hamlet,005,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/005.jpg,/content/data/groundtruth/post-processed/Hamlet/005.png,/content/benchmark_unetpp/masks/Hamlet/005.png,1170,1654,0.5,0.3242505109999456,0.40243559059552303,0.4851699410192218,0.7023772959026967,0.5739095517743312,11434,12133,4845
Hamlet,003,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/003.jpg,/content/data/groundtruth/post-processed/Hamlet/003.png,/content/benchmark_unetpp/masks/Hamlet/003.png,1170,1654,0.5,0.3269688689999839,0.7968149485083342,0.8549816591100681,0.9213356248465504,0.8869193226267711,37526,6365,3204
Hamlet,009,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/009.jpg,/content/data/groundtruth/post-processed/Hamlet/009.png,/content/benchmark_unetpp/masks/Hamlet/009.png,1170,1654,0.5,0.32742004600004293,0.0988855667300897,0.09989291303989675,0.9074582190072338,0.17997427525477394,3638,32781,371
Hamlet,004,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/004.jpg,/content/data/groundtruth/post-processed/Hamlet/004.png,/content/benchmark_unetpp/masks/Hamlet/004.png,1170,1654,0.5,0.325754317000019,0.4005327381265727,0.6724942549054269,0.49759332409030266,0.5719719749819581,38043,18527,38411
Hamlet,006,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/006.jpg,/content/data/groundtruth/post-processed/Hamlet/006.png,/content/benchmark_unetpp/masks/Hamlet/006.png,1170,1654,0.5,0.32690835400001106,0.08650380456547857,0.08718717564294776,0.9169193450576106,0.15923332104681165,1512,15830,137
Hamlet,002,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/002.jpg,/content/data/groundtruth/post-processed/Hamlet/002.png,/content/benchmark_unetpp/masks/Hamlet/002.png,1170,1654,0.5,0.324836954000034,0.8937770884369519,0.9554794520547946,0.9326163898720392,0.943909495889656,61659,2873,4455
Hamlet,001,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/001.jpg,/content/data/groundtruth/post-processed/Hamlet/001.png,/content/benchmark_unetpp/masks/Hamlet/001.png,1170,1654,0.5,0.32814452599996,0.0849444305471179,0.08573901961020067,0.9016310532304969,0.15658761528326745,7131,76040,778
Hamlet,008,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/008.jpg,/content/data/groundtruth/post-processed/Hamlet/008.png,/content/benchmark_unetpp/masks/Hamlet/008.png,1170,1654,0.5,0.32876503699992554,0.08418745186326204,0.0857366960299264,0.8232908458864426,0.15530054644808744,1421,15153,305
Hamlet,007,/content/data/raw/Manga109s_released_2026_05_21/images/Hamlet/007.jpg,/content/data/groundtruth/post-processed/Hamlet/007.png,/content/benchmark_unetpp/masks/Hamlet/007.png,1170,1654,0.5,0.3273275049999711,0.25899875879189077,0.3262763396291976,0.5567508046755887,0.41143608281301347,13146,27145,10466
YoumaKourin,000,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/000.jpg,/content/data/groundtruth/post-processed/YoumaKourin/000.png,/content/benchmark_unetpp/masks/YoumaKourin/000.png,1170,1654,0.5,0.32992481799999496,0.7299014699637282,0.8200456976774725,0.8691089761134899,0.8438647895698157,187346,41112,28215
YoumaKourin,005,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/005.jpg,/content/data/groundtruth/post-processed/YoumaKourin/005.png,/content/benchmark_unetpp/masks/YoumaKourin/005.png,1170,1654,0.5,0.3255359769999586,0.6708383067481704,0.700526276030519,0.9405798326430563,0.8029960817139435,55640,23786,3515
YoumaKourin,003,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/003.jpg,/content/data/groundtruth/post-processed/YoumaKourin/003.png,/content/benchmark_unetpp/masks/YoumaKourin/003.png,1170,1654,0.5,0.3291366170000174,0.3446432022677003,0.36180621308444927,0.8790119399715194,0.5126165836207998,16049,28309,2209
YoumaKourin,009,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/009.jpg,/content/data/groundtruth/post-processed/YoumaKourin/009.png,/content/benchmark_unetpp/masks/YoumaKourin/009.png,1170,1654,0.5,0.32570032900002843,0.6820492044784915,0.7308208366219416,0.9108750184447396,0.8109741411398917,18519,6821,1812
YoumaKourin,004,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/004.jpg,/content/data/groundtruth/post-processed/YoumaKourin/004.png,/content/benchmark_unetpp/masks/YoumaKourin/004.png,1170,1654,0.5,0.3258531269999594,0.44293004327885793,0.45905114701419264,0.9265381497162418,0.6139314173157848,20571,24241,1631
YoumaKourin,006,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/006.jpg,/content/data/groundtruth/post-processed/YoumaKourin/006.png,/content/benchmark_unetpp/masks/YoumaKourin/006.png,1170,1654,0.5,0.32990719499991883,0.4823327035334593,0.5014953380636838,0.9265940733517525,0.6507752306667935,17104,17002,1355
YoumaKourin,002,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/002.jpg,/content/data/groundtruth/post-processed/YoumaKourin/002.png,/content/benchmark_unetpp/masks/YoumaKourin/002.png,1170,1654,0.5,0.32656105899991417,0.0,0.0,0.0,0.0,0,22856,0
YoumaKourin,001,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/001.jpg,/content/data/groundtruth/post-processed/YoumaKourin/001.png,/content/benchmark_unetpp/masks/YoumaKourin/001.png,1170,1654,0.5,0.3270127890000367,0.6916811323274136,0.7238512238861587,0.939625721800647,0.8177440997710947,31080,11857,1997
YoumaKourin,008,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/008.jpg,/content/data/groundtruth/post-processed/YoumaKourin/008.png,/content/benchmark_unetpp/masks/YoumaKourin/008.png,1170,1654,0.5,0.3299096070001042,0.6920335304541744,0.7276305321776996,0.9339746862655524,0.8179903270219702,34756,13010,2457
YoumaKourin,007,/content/data/raw/Manga109s_released_2026_05_21/images/YoumaKourin/007.jpg,/content/data/groundtruth/post-processed/YoumaKourin/007.png,/content/benchmark_unetpp/masks/YoumaKourin/007.png,1170,1654,0.5,0.3300082169999996,0.8186651888685859,0.8911406025824964,0.9096340428364592,0.9002923615400452,54659,6677,5430
TsubasaNoKioku,000,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/000.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/000.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/000.png,1170,1654,0.5,0.32876592699994944,0.4776748971193416,0.4986477646622341,0.9190750404894727,0.6465223142797466,51073,51350,4497
TsubasaNoKioku,005,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/005.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/005.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/005.png,1170,1654,0.5,0.32857602000001407,0.2536194146443079,0.2590701138418981,0.9233978005309064,0.4046194749086075,7305,20892,606
TsubasaNoKioku,003,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/003.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/003.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/003.png,1170,1654,0.5,0.3291367080000782,0.5646801829476414,0.6113369300125637,0.880937167199148,0.7217835172985473,8272,5259,1118
TsubasaNoKioku,009,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/009.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/009.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/009.png,1170,1654,0.5,0.32804178799995043,0.7361142944457177,0.7887197118533071,0.9169204415683289,0.8480021123041717,9635,2581,873
TsubasaNoKioku,004,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/004.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/004.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/004.png,1170,1654,0.5,0.3292818109999871,0.3347111603992338,0.37770193401592717,0.7462351090132614,0.5015484553213988,6640,10940,2258
TsubasaNoKioku,006,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/006.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/006.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/006.png,1170,1654,0.5,0.3291670979999708,0.3381384174223049,0.44142047753945773,0.5910322405852073,0.5053863083516739,4363,5521,3019
TsubasaNoKioku,002,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/002.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/002.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/002.png,1170,1654,0.5,0.3283206669999572,0.432753164556962,0.45244003308519437,0.9086378737541528,0.6040861402540032,5470,6620,550
TsubasaNoKioku,001,/content/data/raw/Manga109s_released_2026_05_21/images/TsubasaNoKioku/001.jpg,/content/data/groundtruth/post-processed/TsubasaNoKioku/001.png,/content/benchmark_unetpp/masks/TsubasaNoKioku/001.png,1170,1654,0.5,0.3303049789999477,0.7031550435553178,0.7278470058843891,0.9539742310135196,0.8257087881881726,42055,15725,2029
